领导你睡醒了吗 我反正是已经醒了 昨天整村没做核酸 可能是防疫人员不足 今天记得安排人给我们做核酸喔 我们到底转不转移啊 什么时候转移啊 转移去哪里啊 从昨晚通知晚上就转移到说最迟两点再到现在都没消息 甚至有的转移了的还在车上闷好几个小时 深圳速度呢	2
网上有很多关于深圳外面小哥住在桥洞公园或者搭帐篷或者睡长凳的照片跟我的朋友们讨论了一下有两个观点1年轻人能选择吃苦没有在出租屋里躺平是好的；2其实有更好的做法深圳很多应急避难场所回自己家住确实会给社区防控带来很大压力这些公司应该跟政府申请开放就近的应急场所学校没开学可以用啊至少是室内搞个行军床有个杯子	1
出来排队做核酸检测一靓仔在边上睡着了	0
明明已经解封了 大家都出来上班地铁早高峰还要五六分钟一班人不是挤在站台上 就是挤在车厢里又人为搞聚集 是不是有毛病	2
码红了的第三天一直被告知疾控没有推送我的名单就让我一直待在家里不要出去没有推送我的名单那我为什么红码为什么是密接收不到名单就把我放了吧	2
深圳卫健委又要电话了14号开始村封了只出不进16号要求全民核酸为了控制疫情早日恢复正常生活大家都没有怨言但是那么多人聚集在一起做核酸从早上七点开始做到晚上六点真的做不完而且还不安全人挤人还有各种插队的学生要因为要上网课要插队工作人员很辛苦还要被骂为什么呢村里人数量真的很多很多排了三队只有一个工作人员在采样都带着小板凳出来坐着等什么时候过去啊疫情为什么深圳突然就沦陷了为什么啊疫情	2
加油加油	1
江西赣州寻乌18万斤爱心水果连夜发往深圳抗疫一线为江西老表点个赞论搞钱老区确实不如特区但大是大非面前老表一点都不含糊	1
第三天一觉醒来发现家对面的xx片区封了心中有些忐忑因为小区还是有挺多人去对面买东西的	2
感觉深圳让我一个未婚的坐了一个月月子明天给一刀切防疫的深圳摆满月酒干杯	2
南山区龙岗区多家酒店免费为外卖小哥开放深圳加油	1
唉疫情之下的打工人我要生活我要养家糊口啊	2
是哪个精神病院跑出来的麻烦拉回去看管好	2
中国防疫政策两年首次重大调整核酸检测标准调整隔离政策调整	0
纪念一下人生离疫情最近的一次最近的确诊200m仅跟小区隔一条马路欣慰的是小区的管理十分到位下楼就可以做核酸点的外卖和菜会贴心的从卡口拿到小区里面目前已经居家办公一周心理还很健康	1
我有好多漂亮衣服鞋子哦没机会穿呢	2
塘晏村没解封过的里面是不是有确诊了真的心梗一想到塘晏村的爆发是因为那两个祸害 我真的会气死 让这么多人这么多天的努力白费 真的智障能不能要求严厉点 直接说明如果偷渡回来不上报藏在村里 判重型对这种人不要客气好吗	2
为啥同样被隔离有的有发物资有的没有啊	2
西乡封了我也要疯了	2
求求管下外国的邮件和香港的边境求求了解封又怎么样一不注意又他们封14天无限循环这样做的意义就没有了强烈建议人脸识别核酸求求了	2
这两天居家八点看完卫健委文章还能睡个回笼觉今天八点没出文章睡不着了好嘛看了九点半出的文章估计今晚也睡不着了	2
深圳上海这两个城市都各有超过二千万人口的一线城市深漂或沪漂都自称是打工人打工人里有最底层的真的艰难每个月赚那么点工资都花完还可能不够更别说存款了要小个体去理解大局谁又能理解个体的万般无奈呢遇到城市按下暂停键真的手停口停疫情之下百业萧条人流稀疏防疫政策如何照顾到个人或个体历史的一粒尘埃对个人或家庭就是一座大山周一复工复产大半个中国快递都到不了	2
居家第五天随手拍	1
谁能预测一下网课大概要上到什么时候要	0
经过7天“慢生活”三轮全民检测深圳最新一波疫情基本实现社会面动态清零深圳港青感叹“长痛不如短痛”“疫情面前每个人可能都有自己的困难但没有人是孤岛需要社会各界齐心协力” 	1
致敬最美逆行者 让防疫人员与家人早点团聚免费用车疫情 因为疫情原因深圳市粉红丝带乳腺关爱中心启动了疫情防控方案全员居家办公虽然如此但核酸仍然需要准备今天顶着烈日小编目睹了浩瀚的检测长龙 防疫工作人员虽然忙得不可开交但仍然细心关照特殊人群老人孕妇儿童都会优先排队检测即使在特殊时期她们仍然将中华民族的传统美德铭记于心近日粉红丝带收到求助前方防疫工作物资短缺医护人员急需各种交通工作我们公司决定为抗疫的战士们提供有力的工作保障虽然我们的行业不同但依然可以通过自己的行动来援助深圳防疫工作帮助深圳渡过难关	1
福田某个村子给我消停点	2
想领略新疆的美好好地静静地没有打扰想拿什么的时候走过去的时候又忘了我是来干嘛的“我们终此一生就是要摆脱他人的期待找到真正的自己”	1
感动	1
午安 感谢街道办事处领导时隔数十载让我又一次喝上了未来星感谢	1
深圳需要48小时核酸才能上班楼下的社康下午没有医生收费做的医院也取消了一些各个小区都是四点开始刚开始排队就这么多人坐地铁也一定要48小时又不设点自费也行啊求小卫看到我打工人太难了	2
慢下来是为了更好地启动深圳能赢	1
每一天都有新的期待啊很快就会好起来了	1
居家的第三天每天按时做核酸保护好自己不给政府添乱	1
春暖花开日日日核酸止	1
首次按下慢行鍵 “慢生活”是为了“快严控” 深圳加油 一天比一天严控	1
今天深圳解封复工第一天地铁站的人真的多打工人真的太不容易了	1
最近疫情严重大家保重身体练字继续老师表扬 总体感觉很好主笔横画及捺的雁尾处理明显进步了	1
昨晚我们心系上沙还有陪伴上沙居民的小动物们刚刚深圳市卫健委发布上沙塘晏村集体转移部分楼栋可带小型宠物让我们再来看看这反复讨论的话题背后的法律要点吧 面对疫情可以无害化处理宠物吗	0
今天是深圳打工人等通知的一天	0
在家蹲了20多天全市静默第四天昨天福田区增加了60多个不知道这20多天是在干嘛封了个寂寞	2
世上最长核酸排队排了两个半钟头我现在宁愿被密接还有人上门做核酸呢	2
又是当队长的一天期待解封的那一天	1
已经吃了这么多天政府送的菜了什么时候可以解封	2
我们都要平平安安的	1
之前没有特别想出门但是不能出门了就变得很想出门	2
有幸见证小区大门打开	1
从下午五点多开始各种防疫短信西乡被f某某超市员工确诊等视频截图在各大群里被数次转发在人人都可以是媒体的情况下谣言不需任何成本	2
只进不出政策应如何实施昨夜深圳骑手无家可归	2
3月16日至20日深圳市龙岗区全域实行交通临时管制车辆“凭证通行”	0
3月16日0-24时全省新增本土确诊病例83例广州报告4例深圳报告71例珠海报告1例东莞报告7例新增本土无症状感染者70例广州报告2例深圳报告20例惠州报告1例汕尾报告2例东莞报告45例全省新增境外输入确诊病例21例其中6例为无症状感染者转确诊深圳报告12例珠海报告2例江门报告1例均来自中国香港；佛山报告1例来自越南；湛江报告5例均来自新加坡新增境外输入无症状感染者35例广州报告7例2例来自巴林其余5例分别来自日本孟加拉国缅甸约旦和卡塔尔；深圳报告19例18例来自中国香港1例来自巴布亚新几内亚；珠海报告7例均来自中国香港；佛山报告2例均来自越南新增出院90例目前在院1774例截至3月16日24时全省累计报告新冠肺炎阳性感染者11577例境外输入7398例其中确诊病例6152例境外输入3596例无症状感染者5425例境外输入3802例广东省卫生健康委员会	0
还特么吹深圳速度服了	2
埋头苦测 一抬头 发现负责帮我发管子的绑管员被偷走了	0
疫情居家慢生活消防安全马虎不得这些行为一定要注意了	0
保洁阿姨问我为什么不做电梯呀	0
单位通知可以上班了 结果小区出现病例做完核酸封控隔离	2
记录一下疫情下空城的深圳	0
開始恢復正常作息1000以前完成運動	0
保佑深圳好起来吧 家人都在深圳	1
7日慢生活在家绘画打卡	1
2022年疫情又一次突然的爆发让一直跟时间赛跑的深圳按下了暂停键一切公共交通的停运所有店的停业深圳封城的消息扑面而来测核酸成为了每一个在深圳的人每日必打卡项目被疫情困住的我们不得不停下脚步慢下来在原地等候大家从开始对节奏转换的不适应到渐渐地去感受生活享受陪伴去关注曾经被我们所忽略的一切不是生活原来如此美好而是生活本身就是美好是我们忽略了它原本的样子我知道疫情终会成为过去但这段经历却深深印在我们每一个人的心里	1
芭比Q了小区变管控区了	2
小区连续三十多天核酸阴性却不解封天天买菜的靠抢单早上10点点外卖12点还没小哥接单打电话给12345被告知只是帮登记下而已	2
深圳都封闭按下暂停键了这些人跑回福建岩前不用隔离就算是上周回的也应该重点排查吧看到泉州新增真的一惊妈妈年前回老家岩前玩因为疫情过年都没能回深一直到现在也不敢回就因为老家安全可真的安全吗老家人民大多意识不到疫情的可怕在没有新增的情况下也不会戴口罩真有一个会带来什么请重视	2
看更多人的酒店隔离经历突然觉得自己在之前酒店隔离的“遭遇”也还好了果然是没比较没伤害没有比较也没有满足啊没有心理准备的隔离是不是会让人的心态变得扭曲呢随着隔离生活接近尾声开始感谢之前酒店给予的服务	1
我早上的动态是羊油茶第二次喝基本上能接受这味了什么味个人觉得可以和豆汁臭豆腐螺丝粉等定义为地方特色美食接受度有一定的地域性喝完满嘴都是来自大西北的羊膻味心里想的是中午再做点好吃的家里秤坏了几天刚借邻居家的秤感受了一下此刻的动态是我的心快要被3KG压垮了我那个那个后悔呀早知道我就不上秤了现在别提吃饭了磕瓜子都不香了 啥时候有呀这个最具减肥效果	2
在家真的太想喝咖啡了啊啊啊啊肯德基的冰美式可以暂时缓解一下可是也不能天天点吧	2
深圳见闻停摆3天见证历史 如果没有切身体会是无法感受到这座几十年生机盎然的不夜城会突然变得如此寂静仿佛人类已消失	2
3月18日0-24时深圳新增77例病例其中7例在社区筛查中发现4例在重点人群筛查中发现22例在重点区域筛查中发现44例在隔离观察的密接人员排查中发现；46例诊断为新冠肺炎确诊病例31例诊断为新冠病毒无症状感染者01新增病例情况如下病例1男32岁居住在福田区沙头街道上沙塘晏村4巷在隔离观察的密接人员排查中发现病例2男41岁居住在福田区沙头街道上沙塘晏村4巷在隔离观察的密接人员排查中发现病例3男29岁居住在福田区沙头街道上沙塘晏村5巷在重点区域筛查中发现病例4男23岁居住在福田区沙头街道上沙塘晏村6巷在隔离观察的密接人员排查中发现病例5女63岁居住在福田区沙头街道上沙塘晏村6巷在隔离观察的密接人员排查中发现病例6男18岁居住在福田区沙头街道上沙塘晏村6巷在隔离观察的密接人员排查中发现病例7女24岁居住在福田区沙头街道上沙塘晏村6巷在重点区域筛查中发现病例8男24岁居住在福田区沙头街道上沙塘晏村6巷在重点区域筛查中发现病例9男6岁居住在福田区沙头街道上沙塘晏村6巷在隔离观察的密接人员排查中发现病例10男30岁居住在福田区沙头街道上沙塘晏村7巷在隔离观察的密接人员排查中发现病例11女40岁居住在福田区沙头街道上沙塘晏村7巷在隔离观察的密接人员排查中发现病例12女23岁居住在福田区沙头街道上沙塘晏村7巷在隔离观察的密接人员排查中发现病例13女27岁居住在福田区沙头街道上沙塘晏村7巷在隔离观察的密接人员排查中发现病例14男54岁居住在福田区沙头街道上沙塘晏村7巷在隔离观察的密接人员排查中发现病例15男29岁居住在福田区沙头街道上沙塘晏村7巷在重点区域筛查中发现病例16男31岁居住在福田区沙头街道上沙塘晏村8巷在重点区域筛查中发现病例17男38岁居住在福田区沙头街道上沙塘晏村8巷在重点区域筛查中发现病例18女33岁居住在福田区沙头街道上沙塘晏村9巷在重点区域筛查中发现病例19男5岁居住在福田区沙头街道上沙塘晏村9巷在重点区域筛查中发现病例20男38岁居住在福田区沙头街道上沙塘晏村9巷在重点区域筛查中发现病例21女38岁居住在福田区沙头街道上沙塘晏村10巷在隔离观察的密接人员排查中发现病例22女64岁居住在福田区沙头街道上沙塘晏村10巷在隔离观察的密接人员排查中发现病例23男30岁居住在福田区沙头街道上沙龙秋村7巷在重点区域筛查中发现病例24男55岁居住在福田区沙头街道上沙龙秋村12巷在隔离观察的密接人员排查中发现病例25女4岁居住在福田区沙头街道上沙龙秋村14巷在重点区域筛查中发现病例26女54岁居住在福田区沙头街道上沙龙秋村14巷在重点区域筛查中发现病例27女37岁居住在福田区沙头街道上沙龙秋村14巷在重点区域筛查中发现病例28男41岁居住在福田区沙头街道上沙龙秋村14巷在重点区域筛查中发现病例29男12岁居住在福田区沙头街道上沙龙秋村14巷在重点区域筛查中发现病例30男56岁居住在福田区沙头街道上沙龙秋村14巷在重点区域筛查中发现病例31女25岁居住在福田区沙头街道上沙龙秋村14巷在重点区域筛查中发现病例32女29岁居住在福田区沙头街道上沙龙秋村15巷在重点区域筛查中发现病例33男42岁居住在福田区沙头街道上沙龙秋村16巷在隔离观察的密接人员排查中发现病例34女80岁居住在福田区沙头街道沙嘴村一坊在隔离观察的密接人员排查中发现病例35女57岁居住在福田区沙头街道新洲大厦在隔离观察的密接人员排查中发现病例36男48岁居住在福田区福保街道益田村在社区筛查中发现病例37男59岁居住在福田区梅林街道加来驿站在隔离观察的密接人员排查中发现病例38至41福田区集中隔离人员在重点人群筛查中发现病例42男37岁居住在南山区南山街道7天连锁酒店学府路店在重点区域筛查中发现病例43女8岁居住在南山区南山街道7天连锁酒店学府路店在重点区域筛查中发现病例44女14岁居住在南山区南山街道7天连锁酒店学府路店在重点区域筛查中发现病例45女35岁居住在南山区南山街道7天连锁酒店学府路店在重点区域筛查中发现病例46女74岁居住在南山区南山街道前海时代广场在社区筛查中发现病例47男22岁居住在南山区南山街道前海时代广场在社区筛查中发现病例48女54岁居住在南山区南山街道南园工业园在隔离观察的密接人员排查中发现病例49男45岁居住在南山区南山街道南园工业园在隔离观察的密接人员排查中发现病例50男47岁居住在南山区沙河街道塘头村七坊在隔离观察的密接人员排查中发现病例51男58岁居住在南山区沙河街道上白石一坊在隔离观察的密接人员排查中发现病例52女54岁居住在南山区沙河街道锦绣花园1期在隔离观察的密接人员排查中发现病例53男18岁居住在南山区沙河街道塘头村七坊在隔离观察的密接人员排查中发现病例54男17岁居住在南山区蛇口街道卓越维港花园北区在社区筛查中发现病例55女36岁居住在南山区招商街道花园城1期在隔离观察的密接人员排查中发现病例56女57岁居住在宝安区西乡街道径贝新村在隔离观察的密接人员排查中发现病例57女30岁居住在宝安区西乡街道径贝新村在隔离观察的密接人员排查中发现病例58女43岁居住在宝安区西乡街道坪洲新村3期在隔离观察的密接人员排查中发现病例59男28岁居住在宝安区西乡街道高树围西1巷在社区筛查中发现病例60男34岁居住在宝安区西乡街道塘西新村11巷在隔离观察的密接人员排查中发现病例61男24岁居住在宝安区西乡街道下塘二巷在隔离观察的密接人员排查中发现病例62男30岁居住在宝安区西乡街道臣田村中区在隔离观察的密接人员排查中发现病例63女42岁居住在宝安区新安街道翻身47区怡景北四巷在隔离观察的密接人员排查中发现病例64女25岁居住在宝安区燕罗街道土湖小区19巷在隔离观察的密接人员排查中发现病例65女21岁居住在宝安区沙井街道和一新村A区在隔离观察的密接人员排查中发现病例66男48岁居住在龙岗区布吉街道东心岭9巷在社区筛查中发现病例67女48岁居住在龙岗区布吉街道东心岭9巷在隔离观察的密接人员排查中发现病例68男54岁居住在龙岗区南湾街道联创科技园在隔离观察的密接人员排查中发现病例69男48岁居住在龙岗区南湾街道联创科技园在隔离观察的密接人员排查中发现病例70女24岁居住在龙华区民治街道西头老村在隔离观察的密接人员排查中发现病例71男5岁居住在龙华区民治街道西头老村在隔离观察的密接人员排查中发现病例72女40岁居住在龙华区民治街道绿景香颂在隔离观察的密接人员排查中发现病例73女35岁居住在龙华区民治街道民兴苑在隔离观察的密接人员排查中发现病例74男9岁居住在罗湖区东门街道聚龙大厦在隔离观察的密接人员排查中发现病例75男40岁居住在罗湖区东门街道聚龙大厦在隔离观察的密接人员排查中发现病例76男9岁居住在罗湖区东门街道聚龙大厦在隔离观察的密接人员排查中发现病例77男54岁居住在罗湖区南湖街道鸿都宾馆在社区筛查中发现上述新增病例均已转送至市第三人民医院应急院区隔离治疗情况稳定02新增病例轨迹涉及福田龙岗罗湖龙华宝安经初步流调新增病例近日主要活动轨迹为✎ 福田区沙头街道友泰生活超市福民店梅林街道林海山庄✎ 龙岗区布吉街道水木华程充电站文博宫站天福便利店东心岭12巷高陂面点吉华街道深圳巴士集团龙岗公汽维修厂✎ 罗湖区东门街道买买提美味烧烤店中兴路22号万家隆超市文锦中路店乐家便利店文锦中路店✎ 龙华区民治街道优城购物中心✎ 宝安区西乡街道盐田综合市场目前正在有序开展流调溯源隔离管控核酸检测医疗救治等处置工作请市民继续履行个人防控责任做好戴口罩勤洗手多通风勤消毒保持社交距离等防护措施主动配合落实各项疫情防控措施深圳市卫健委发布	0
3月18日深圳新增77例	0
集齐四个戳可以出村吗	0
好像也只有爸爸一个人担心在深圳疫情里面的我担心我没有吃的担心我生病叫我千万不要出门视频絮絮叨叨一个小时的挂念	1
有趣的人生一半是家常里短一半是山川湖海疫情过后一定要多出去走走	1
居家可以辦公如果足夠喜歡也可以居家運動	1
城市抗疫应该善待他们	1
深圳的打工人居家办公都不算啥这都开始居楼梯办公了疫情	2
深圳市福田南山龙华坪山4区新增12个封控区福田区沙嘴社区沙嘴一坊第41-44栋第47栋第50栋第53-58栋第63栋第64栋第67-70栋第75栋第76栋皇岗社区共和世家第1栋碧云轩梅林街道安得街10号海康大厦7-31层山语清晖花园第1栋益田村第63栋2单元龙华区龙华街道油松社区上油松村149栋民治街道新牛社区牛栏前大厦B座南山区沙河街道塘头村7坊第1号18号19号36号；上白石一坊第32号33号34号37号38号39号46号47号；招商街道花园城1期第8栋坪山区马峦街道马峦北路119号121号碧岭街道汤坑社区汤坑新村三巷3号	0
我搬不动快递是我体力不行我再拖再拽再狼狈也只是因为我搬不动一个大白天还在乱溜达遛狗的男的凭什么上赶着嘲讽我这是你素质不行越不理他越来劲真不知道是绳子哪边牵的是狗	2
那些明知道疫情严重还不做核酸到处乱跑不报备还感染的人就应该抓起来自费隔离自费医治再吃几年牢饭	2
问问福永现在还能收到快递吗	0
都加油 晚安 好运 up up up	1
26小时中国电信深圳龙岗区分公司为定点救治医院紧急开通3条专线 抗击疫情 央企行动	0
下午6点市卫健委已经说了21日0时解封可是现在很多街道和小区还说在等通知这通知用飞鸽传书的话也得到了吧	2
这些年当过的小队长本人不才曾多次担当大型检测项目的leader以后简历上可以写下这一栏了哈哈三月份已经三次由此也能看出三月份的深圳疫情是更严重了天天核酸调侃归调侃希望疫情早日过去加油	1
今日份物资 感恩感动	1
疫情居家生活今天是疫情居家办公第三天了虽然不是第一次居家办公 但内心的焦虑和不耐烦充斥整个人	2
我不敢想要是我在上沙那我要怎么办我真的会疯的我无法接受它们会和我分开疫情三年了政府的这种踢皮球的态度我无法相信它们离开我身边后还能有活着可能性之前上面荒唐的决策有不少到现在还要拉底层志愿者和防疫人员推到风浪口上背锅激化矛盾真正做决策人却隐身不见是不是底层人员就活该是不是乖乖听安排就该死真的是有把群众们当人还是只当成一个大数据所以对于把猫狗当家人或者它们本来就是个人私人财产的人民在上头看来就是可有可无的累赘不想管不想理最后全灭最省事是吧	2
每天睡醒就下楼做核酸买菜楼下溜圈假装运动扔一大堆垃圾日常想出去吃喝玩乐 但就是不会想回去上班哈哈哈哈哈哈	1
小区封闭式管理的三天现在大白进小区开始了第二轮核酸了没有数今年到底做了多少次核酸了生活和工作上虽然有些不方便和无奈但比起大白和义工们没日没夜的工作我们这些不方便又算得了什么呢人口众多的深圳真的是太难了作为普通大众只能好好配合多一份理解多一份感激希望早日回归正常的生活加油深圳加油中国	1
解封了就可以去拍花了	1
是真的想去给那些藏在村里没做核酸的人去送个花圈真的有病	2
这波疫情真的是搞的人心惶惶	2
文件已经下来了三天什么时候才能安全的转移我们这些绿码的多把我们放在风暴中心 不是多一份危险吗群里的通知发了又发 昨天说转移 今天又是说转移结果又是不知道 居然有转移出去的坐了一天车又被遣送回来因为没有隔离的地方真的累了 疫情不应该由我们这些普通人来买单遥遥无期的隔离时间日益增长的患病人数 传播不明的感染源以及巨大的精神压力折磨着每个上沙居民现在我们已经是最后几批剩余的人了我强烈呼吁我们需要保护 需要转移深圳速度不应该只是口号啊今天已经是319号了	2
深圳这被按下暂停键的这7天心里特别的忐忑坐立不安无所事事而又非常的焦虑这样的日子失业者如何面对未来的生机和安全	2
深圳你让我失望我被连累浪费掉的时间谁来赔给我我因此造成的财产损失谁来赔给我日夜煎熬被朝令夕改的防疫政策摧残的神经谁赔给我已经被封控20多天了到底什么时候是个头拜托各位领导可以给我们一个答案	2
你说下周一会解封吗	0
目前形势依然严峻疫情防控建议继续增加居家隔离千万不能半途而废导致疫情反复	1
社区工作人员为了解决做核酸检测插队也是绞尽脑汁现场发号按领的号顺序测核酸这个可以	1
刚睡着被门铃声叫醒 原来是小区工作人员上门发出行卡 这么晚一家一户扫楼 这么多栋 一栋几十层 一层大几户 真是太辛苦了	1
终于熬到解封 愿疫情肆虐过的土地下是破土而出的春天 加油深圳	1
我想过春天[难过]	2
喜大普奔解封了	1
深圳市福田区全域实行交通临时管制3月15日至20日福田区全域实行交通临时管制车辆“凭证通行”非必要不上路居民实行严格居家	0
以岭药业向深圳捐赠106万元连花清瘟系列抗疫物资近日来面对复杂严峻的防控形势深圳的疫情变化牵动人心3月18日以岭药业紧急从广东中山调集106万元包括连花清瘟胶囊连花清咳片等药品在内的连花系列防疫物资通过深圳市红十字会和深圳市医师协会定向捐赠支援当地疫情防控	0
今天解封了对比上周的沉寂自由流动生机勃勃的感觉像是春日万物复苏真好古今往来人类都在追求自由吖	1
集齐可以召唤神龙吗	0
阿姨核酸检测在这边啊那边是排队买菜的	0
看到深圳和上海的疫情还有各种求助微博各种摆烂我想说想摆烂的话趁早别辛苦医护人员不想摆烂就该干嘛干嘛别一天天的微博作秀自己多牛掰一天天搞些漏洞或者毫无意义地封楼封了又不积极消毒排查物资也没跟上好意思	2
第三次了	0
雨停了下楼做核酸检测这两天排队的人特别多昨天一看那长龙就挺吓人的今天本来也想打退堂鼓保安劝我说下班后人更多想想是这个道理不过好冷啊回去拿了件毛衣回来加入排队雨后新叶尤其美丽	1
深圳新增105例绿色5区居民非必要不前往红色6区居民继续居家	0
哪位家人能告知一下西乡发生什么了刚刚收到了短信	0
疫情之下一些努力生活的证据	1
更新	0
半夜被敲门	2
最近片段 居家办公前的短暂快乐 吃了几天直接吃到快110哈哈近一个月甜食疯狂上瘾 希望最近可以敲脑袋决心清淡健康少吃甜 朋友在一起就是吃喝聊天快乐没烦恼 居家无法见人不能健身 但也尽量过好小生活 比如快速工作完然后躺平 也算是烦闷中的小开心囖希望疫情尽快结束生活恢复如常这句话已经说乏了 就祝大家无论什么境况下都可以自得其乐感恩知足不可辜负的美食	1
就离谱	2
现在凌晨两点我家对面写字楼里面那个老板还在加班员工早就下班了这是要把命搭上么	2
特首林郑认为如果深圳若要封关截断传播禁止所有港人入境是轻而易举但深圳并没有这样做不过在维持现行程度人员来往的基础上如果深圳要收紧过关要求例如提交24小时核酸检测阴性结果亦很合理特区政府会全力配合和支持	0
HR如何合法处理无法到岗员工的薪资问题	0
啊啊啊啊啊被点名了吗	2
深圳市新闻办主任我们还是要继续说‘加油’因为这里是深圳深圳从来都是往前闯不反顾认准方向不留退路	1
今晚我们街道被周围街道都隔断了也就是封了据说是朴朴送菜小哥确诊也不知道确诊了多少例也不知道街道是不是要封十四天	2
深圳疫情这么严重也没看到一个新闻提到有人给深圳人民捐物资的	2
深圳人进入7天慢生活深圳能赢 慢生活从上周日晚上开始记录下生活313晚卤猪蹄五花肉炒春菜通知公车地铁停运机关企事业建议居家办公还没察觉出次日的紧张314居家办公路上空荡荡开启小区内核酸检测开会看材料写笔记午饭菜心卤肉面晚餐卤鸡腿姜汁芥兰315居家办公福田全区交通管控无特殊情况不得出门看材料写笔记一早带着老杨去了一趟钱大妈路上好多标识尽量不出门不跨区午餐萝卜牛腩面晚餐葱爆猪肝清炒白菜苔316昨天下午起只能一个人去采购物品无公共交通不能自驾老杨好像爱上了买菜一大早6点多一个人去了钱大妈拎回来一堆肉菜看材料记笔记参加培训午餐淮山粥清蒸鲈鱼蒜蓉豌豆苗晚餐吃剩菜吧	0
一生要强的打工人白天打工晚上飞奔回来冒雨打伞排两个小时队做核酸要求保持48小时核酸才可以坐车进出小区你倒是多开几个核酸点啊	2
这是为什么最近从早到晚老听到邻居打女儿的原因吗	2
封了一周了终于可以上班了	1
这b疫情啥时候结束	2
啥时候恢复正常	0
深圳复工复产第一天一切安好3月13日深圳市疫情防控指挥部发布了《关于做好全市三轮全员核酸检测的通告》之后深圳这座充满奋斗激情的城市第一次按下了“慢行键”阻击本土支援香港是深圳千万市民的坚定信念和不变情怀今天是深圳恢复生产生活的第一天我们一起去和重新“快起来”的深圳人打个招呼吧深圳復工復產第一天一切安好	1
一开始觉得这是自由的滋味后来发现在家费水费电费纸囤的不是食材是零食一天拉三次熬夜到天亮正事没办着	2
到底有没有看到大家的诉求他们的临时通知隔离了这么多天一直配合防疫工作但是晚上通知临时转移什么都没有安排在车上一直熬着没有落地点差这一晚上的沟通协调吗	2
深圳开工日我们扛着电脑主机回来了	1
第2022条微博献给深圳希望疫情早日控制住回归正常生活	1
不许出门到小区内活动否则拍照给你老师的全校通报批评怕不怕	2
长居深圳的老牌港星万梓良在深圳接受第18天24小时核酸并为深圳加油	1
深圳慢下的第三天早上凭着出入卡去小区楼下超市七鲜买点菜因为超市现在没什么顾客都是外送员在里面挑菜所以摆的到处都是菜比平时多了很多再次希望别哄抢中午孩子下楼摆摊套圈人少没顾客回家告诉我“挣不挣钱不重要重要的是勇于出去”下午继续下楼摆摊儿一元钱三个圈不少顾客光临居然也有高中大姐姐光顾呢最后东西快没了也来了其他竞争对手摆摊就回家了收入20多元希望疫情赶紧过去然后一定带孩子出去旅游自己也要出去玩一下	1
据说每天绿茶＋咖啡死亡风险降低63 煮杯咖啡喝提提神深圳疫情快快结束吧我想去上班了	1
刘子源的艺术视界 前两天刚从一线回来我们一起努力加油 黑暗总会过去的春天一定会来的	1
对一些居家不能出门的人来说很是形象了	1
一些些库存纪念一下封控前的快乐时光疫情结束一起去旅游	1
下周复工上班有点悬啊	2
ffffffffffffuck我他妈要死在学校里了小区封住衣服出不去进不来我一整个发霉的状态草泥马草泥马草泥马出来买菜都不给莲花街道你真好大的脸啊	2
加油深圳	1
居家隔离的第N天发现了电子手帐更好玩 快点好起来吧	1
宝安不给核酸上班却要24小时核酸检测记录根本不合理	2
有记者问早前有内地网民在微博批评香港疫情拖累内地会否分化两地感情 特首林郑月娥回应指社交平台每日都有大量评论揣测及谣言最佳回应是「不要看不要听不要信」	0
上沙封控接近一个月塘宴村还是这么多新增龙秋村也开始不停暴雷请问我们一直配合居家配合管理为什么还是能看到这么多确诊原因在哪根本看不到希望解封之日遥遥无期大家依然只能靠微博自救疫情得到控制安全解封那天到底何时到来	2
我不关心何时解封 只想要快递恢复 收不了寄不出	2
真的好无助啊昨天一边收拾行李一边哭 就让收拾好行李等通知 到半夜也没说到底是怎么安排 唉	2
2022年3月17 青春能有几年 疫情都占了三年	2
深圳市福田区福田街道办事处致居民朋友的一封警示信福田街道居民朋友们3月23日我区一名物流人员确诊新冠肺炎相关疫情管控工作正有序推进根据流调显示该人员足迹遍布半个福田为社会面的疫情防控工作带来了极大的影响该事件为我们敲响了两个警钟一是我区疫情仍未完全得到遏制社区传播风险依旧存在二是快递物流行业存在较大的疫情防控风险隐患在此我们向各位居民朋友呼吁1疫情传播风险就在身边请继续遵守各项疫情防控措施勤洗手戴口罩不聚集不扎堆非必要不出门2疫情传播风险就在手边请务必无接触接收快递用好手套口罩消毒三件套拆包装必消杀内外包装外包装坚决丢弃杜绝带病毒回家的一切可能感谢广大居民朋友们的支特与配合	0
深圳人解封后的第一餐感动得要哭这是我们即将生机勃勃的城市深圳加油	1
明天交通能恢复吗	0
说你呢起床做核酸了抗击疫情我们一起努力	1
宝安区昨天今天就没什么核酸点场所出入公共交通又要48小时核酸码工资没多少还要自费核酸能不能让打工人好好打工了	2
加油大深圳	1
自疫情发生以后已有两年有余大规模采集核酸已经很有经验了吧但是这波疫情以来深圳的做法越来越乱给我的感觉人民是很配合了七点多八点不到就在排队等做核酸但是一直等到现在还未开始插队随地吐痰没人管就刚刚就发生了一起因为插队引起的冲突最后报警工作人员不带口罩还抽烟唉	2
芭比Q了	2
深圳市福田区今晚发布通告“进一步严格人员流动管控除参与疫情防控及保障市民生活和城市基本运行的水电油气物流快递通讯环卫粮油肉菜供应等公共服务和国计民生重点行业人员外其余居民实行严格居家”	0
又要继续关一周	2
这里干嘛了	0
